user_id,name,age,occupation,city,month,income,rent,food,transport,shopping,entertainment,medical,emi,investment,total_expense,savings,saving_ratio,financial_category,risk_level
16,Kavya Mehta,49,Freelancer,Jaipur,2025-12,76064,11071,13431,7562,5148,1756,2596,0,17536,59100,16964,0.22,Balanced,Medium
17,Tanya Sharma,24,Freelancer,Pune,2025-01,125126,27961,22340,4242,6833,10059,2129,14090,21015,108669,16457,0.13,High Spender,High
17,Tanya Sharma,24,Freelancer,Pune,2025-02,120238,29009,10886,6333,8860,3598,4442,0,16626,79754,40484,0.34,Investor,Low
17,Tanya Sharma,24,Freelancer,Pune,2025-03,126239,18040,18653,3898,19179,4495,795,0,8275,73335,52904,0.42,Investor,Low
17,Tanya Sharma,24,Freelancer,Pune,2025-04,123145,31855,20795,4899,13057,3418,3654,0,17297,94975,28170,0.23,Balanced,Medium
17,Tanya Sharma,24,Freelancer,Pune,2025-05,118575,20348,12259,4516,10935,5520,6529,0,22854,82961,35614,0.3,Investor,Low
17,Tanya Sharma,24,Freelancer,Pune,2025-06,122075,32019,15124,4938,12342,4851,708,7441,14270,91693,30382,0.25,Balanced,Medium
17,Tanya Sharma,24,Freelancer,Pune,2025-07,115758,18718,10525,7169,12966,3735,4706,0,18751,76570,39188,0.34,Investor,Low
17,Tanya Sharma,24,Freelancer,Pune,2025-08,126694,21005,13401,5588,11646,12578,2455,0,16220,82893,43801,0.35,Investor,Low
17,Tanya Sharma,24,Freelancer,Pune,2025-09,119818,31559,10274,9687,9573,11776,631,10243,18231,101974,17844,0.15,Balanced,Medium
17,Tanya Sharma,24,Freelancer,Pune,2025-10,120267,14469,19630,8041,7407,6593,3850,6576,19756,86322,33945,0.28,Balanced,Medium
17,Tanya Sharma,24,Freelancer,Pune,2025-11,115271,29387,15234,5317,6899,7844,1216,12970,23314,102181,13090,0.11,High Spender,High
17,Tanya Sharma,24,Freelancer,Pune,2025-12,115881,17725,16367,9217,19464,7721,2157,0,21837,94488,21393,0.18,Balanced,Medium
18,Ananya Jain,24,Manager,Mumbai,2025-01,70723,15719,12345,2568,7045,5731,1591,13903,7048,65950,4773,0.07,High Spender,High
18,Ananya Jain,24,Manager,Mumbai,2025-02,66156,16741,7721,2741,6158,4471,538,8835,16125,63330,2826,0.04,High Spender,High
18,Ananya Jain,24,Manager,Mumbai,2025-03,58098,8094,8799,5063,10290,2653,6326,0,6292,47517,10581,0.18,Balanced,Medium
18,Ananya Jain,24,Manager,Mumbai,2025-04,58694,16002,7599,3869,7054,3696,669,0,5560,44449,14245,0.24,Balanced,Medium
18,Ananya Jain,24,Manager,Mumbai,2025-05,59918,8799,6662,4126,11528,1291,6225,6196,3207,48034,11884,0.2,Balanced,Medium
18,Ananya Jain,24,Manager,Mumbai,2025-06,66750,14811,8436,3116,7043,3207,1269,0,3940,41822,24928,0.37,Investor,Low
18,Ananya Jain,24,Manager,Mumbai,2025-07,58946,11457,8169,4910,2871,1752,1621,0,13098,43878,15068,0.26,Balanced,Medium
18,Ananya Jain,24,Manager,Mumbai,2025-08,59342,13470,7489,3427,11345,1274,5701,9369,10053,62128,0,0.0,High Spender,High
18,Ananya Jain,24,Manager,Mumbai,2025-09,66806,13635,7987,6406,10827,3145,2469,8489,14604,67562,0,0.0,High Spender,High
18,Ananya Jain,24,Manager,Mumbai,2025-10,66177,16458,11334,5760,11521,1607,4738,5402,6608,63428,2749,0.04,High Spender,High
18,Ananya Jain,24,Manager,Mumbai,2025-11,63846,14435,5181,2402,3950,2933,2144,0,6071,37116,26730,0.42,Investor,Low
18,Ananya Jain,24,Manager,Mumbai,2025-12,63823,17560,10062,6100,8784,5408,829,3563,14908,67214,0,0.0,High Spender,High
19,Kavya Singh,55,Engineer,Pune,2025-01,37278,5199,3033,1735,1368,1082,3347,0,2761,18525,18753,0.5,Investor,Low
19,Kavya Singh,55,Engineer,Pune,2025-02,42909,11733,7384,3994,1903,2884,1715,0,6536,36149,6760,0.16,Balanced,Medium
19,Kavya Singh,55,Engineer,Pune,2025-03,37983,10122,5231,1868,5891,3009,2852,0,6839,35812,2171,0.06,High Spender,High
19,Kavya Singh,55,Engineer,Pune,2025-04,36469,7577,4255,3370,2976,2123,3043,0,4257,27601,8868,0.24,Balanced,Medium
19,Kavya Singh,55,Engineer,Pune,2025-05,36266,7325,4290,2574,1161,1748,2454,8307,5377,33236,3030,0.08,High Spender,High
19,Kavya Singh,55,Engineer,Pune,2025-06,37839,9858,3844,1285,1275,2425,5463,8701,6869,39720,0,0.0,High Spender,High
19,Kavya Singh,55,Engineer,Pune,2025-07,41643,7581,5163,3393,2022,1582,6051,5531,4889,36212,5431,0.13,High Spender,High
19,Kavya Singh,55,Engineer,Pune,2025-08,38947,5548,3904,2833,3000,3392,1278,10786,8061,38802,145,0.0,High Spender,High
19,Kavya Singh,55,Engineer,Pune,2025-09,44781,9902,6732,2638,2130,2365,5005,0,6698,35470,9311,0.21,Balanced,Medium
19,Kavya Singh,55,Engineer,Pune,2025-10,42543,6123,7019,2108,5770,1228,4205,14348,4578,45379,0,0.0,High Spender,High
19,Kavya Singh,55,Engineer,Pune,2025-11,38950,6499,4637,2682,3714,1782,6947,11184,5406,42851,0,0.0,High Spender,High
19,Kavya Singh,55,Engineer,Pune,2025-12,36191,7451,5801,2189,3405,1395,3204,0,8749,32194,3997,0.11,High Spender,High
20,Ayaan Jain,21,Engineer,Jaipur,2025-01,62881,16559,6915,4247,5226,4376,4081,11477,8042,60923,1958,0.03,High Spender,High
20,Ayaan Jain,21,Engineer,Jaipur,2025-02,59486,7525,8781,3671,1889,1514,2378,4621,7428,37807,21679,0.36,Investor,Low
20,Ayaan Jain,21,Engineer,Jaipur,2025-03,60194,13469,10404,2455,3731,3232,3790,10211,11335,58627,1567,0.03,High Spender,High
20,Ayaan Jain,21,Engineer,Jaipur,2025-04,65856,16499,6392,3441,12929,5669,4699,0,11932,61561,4295,0.07,High Spender,High
20,Ayaan Jain,21,Engineer,Jaipur,2025-05,58457,13467,9473,5805,10579,3137,1781,11586,12464,68292,0,0.0,High Spender,High
20,Ayaan Jain,21,Engineer,Jaipur,2025-06,57030,11450,5635,2439,7819,3892,3393,0,10741,45369,11661,0.2,Balanced,Medium
20,Ayaan Jain,21,Engineer,Jaipur,2025-07,53801,13236,5954,4215,1649,2386,1306,0,9879,38625,15176,0.28,Balanced,Medium
20,Ayaan Jain,21,Engineer,Jaipur,2025-08,56847,8415,8919,3961,10124,5209,4713,0,7516,48857,7990,0.14,High Spender,High
20,Ayaan Jain,21,Engineer,Jaipur,2025-09,55616,7967,7332,3651,1942,1451,4780,11035,9599,47757,7859,0.14,High Spender,High
20,Ayaan Jain,21,Engineer,Jaipur,2025-10,66841,16579,9692,5208,8582,2106,2451,8797,5606,59021,7820,0.12,High Spender,High
20,Ayaan Jain,21,Engineer,Jaipur,2025-11,57994,12792,9623,5587,2361,2049,5611,0,3533,41556,16438,0.28,Balanced,Medium
20,Ayaan Jain,21,Engineer,Jaipur,2025-12,60113,12817,10577,3653,8141,2401,860,0,6790,45239,14874,0.25,Balanced,Medium
21,Tanya Agarwal,40,Developer,Pune,2025-01,61144,16920,5304,4733,8849,4083,3887,8065,13761,65602,0,0.0,High Spender,High
21,Tanya Agarwal,40,Developer,Pune,2025-02,60961,7534,10169,2202,3589,3067,562,7762,9894,44779,16182,0.27,Balanced,Medium
21,Tanya Agarwal,40,Developer,Pune,2025-03,54907,9531,9177,2938,7726,5320,3959,0,6999,45650,9257,0.17,Balanced,Medium
21,Tanya Agarwal,40,Developer,Pune,2025-04,60676,10034,6293,1968,8672,2870,1777,0,4157,35771,24905,0.41,Investor,Low
21,Tanya Agarwal,40,Developer,Pune,2025-05,57443,11900,9118,3954,6284,4801,2467,5608,6926,51058,6385,0.11,High Spender,High
21,Tanya Agarwal,40,Developer,Pune,2025-06,64861,11987,9270,4582,5223,3766,2174,6723,12003,55728,9133,0.14,High Spender,High
21,Tanya Agarwal,40,Developer,Pune,2025-07,64599,18066,9017,3929,12809,4055,3810,0,4851,56537,8062,0.12,High Spender,High
21,Tanya Agarwal,40,Developer,Pune,2025-08,65324,9122,8577,4440,4962,5339,3652,0,7326,43418,21906,0.34,Investor,Low
21,Tanya Agarwal,40,Developer,Pune,2025-09,59413,13885,8880,5010,4121,2083,1392,4115,12538,52024,7389,0.12,High Spender,High
21,Tanya Agarwal,40,Developer,Pune,2025-10,65451,10963,5667,3389,4482,1969,6371,9536,7931,50308,15143,0.23,Balanced,Medium
21,Tanya Agarwal,40,Developer,Pune,2025-11,66859,17746,10530,6137,11795,2044,2765,0,8244,59261,7598,0.11,High Spender,High
21,Tanya Agarwal,40,Developer,Pune,2025-12,66122,14955,7613,3893,9392,5021,2535,9562,15288,68259,0,0.0,High Spender,High
22,Arjun Gupta,39,Teacher,Mumbai,2025-01,111837,17342,16523,6523,14924,6090,6701,0,14108,82211,29626,0.26,Balanced,Medium
22,Arjun Gupta,39,Teacher,Mumbai,2025-02,100453,20931,14359,9634,12654,3838,4578,14741,23620,104355,0,0.0,High Spender,High
22,Arjun Gupta,39,Teacher,Mumbai,2025-03,110790,25425,12730,3331,19036,9097,2845,0,27124,99588,11202,0.1,High Spender,High
22,Arjun Gupta,39,Teacher,Mumbai,2025-04,110969,15290,17660,4961,20580,8873,1205,9835,27700,106104,4865,0.04,High Spender,High
22,Arjun Gupta,39,Teacher,Mumbai,2025-05,109892,27758,11881,3988,20976,5925,3287,14331,16674,104820,5072,0.05,High Spender,High
22,Arjun Gupta,39,Teacher,Mumbai,2025-06,110896,25696,13621,7300,20824,3350,6741,0,26666,104198,6698,0.06,High Spender,High
22,Arjun Gupta,39,Teacher,Mumbai,2025-07,113330,28209,12026,7734,22076,8046,4955,0,27507,110553,2777,0.02,High Spender,High
22,Arjun Gupta,39,Teacher,Mumbai,2025-08,102564,18179,12427,4522,8491,3171,6291,10969,10007,74057,28507,0.28,Balanced,Medium
22,Arjun Gupta,39,Teacher,Mumbai,2025-09,103771,12550,15477,4079,14419,7870,1592,0,17382,73369,30402,0.29,Balanced,Medium
22,Arjun Gupta,39,Teacher,Mumbai,2025-10,103755,17988,16760,7094,16526,3479,5960,5536,22607,95950,7805,0.08,High Spender,High
22,Arjun Gupta,39,Teacher,Mumbai,2025-11,106464,26934,9735,5350,9718,3887,994,7601,9520,73739,32725,0.31,Investor,Low
22,Arjun Gupta,39,Teacher,Mumbai,2025-12,111306,18858,19621,4596,11760,7294,2871,0,6579,71579,39727,0.36,Investor,Low
23,Yash Agarwal,26,Manager,Pune,2025-01,56441,12598,9915,3622,9214,2581,3443,4490,9908,55771,670,0.01,High Spender,High
23,Yash Agarwal,26,Manager,Pune,2025-02,66629,14952,7005,3146,3569,1480,6844,0,7280,44276,22353,0.34,Investor,Low
23,Yash Agarwal,26,Manager,Pune,2025-03,57702,15805,7648,5348,8421,1625,6388,8084,7263,60582,0,0.0,High Spender,High
23,Yash Agarwal,26,Manager,Pune,2025-04,65264,16449,7310,3641,8072,3233,2577,0,3801,45083,20181,0.31,Investor,Low
23,Yash Agarwal,26,Manager,Pune,2025-05,63946,15887,11005,6394,6301,1537,2273,11099,9585,64081,0,0.0,High Spender,High
23,Yash Agarwal,26,Manager,Pune,2025-06,57239,15986,8028,4227,3097,2186,1632,10261,3888,49305,7934,0.14,High Spender,High
23,Yash Agarwal,26,Manager,Pune,2025-07,55313,14166,7076,2504,5161,1247,5503,11376,4349,51382,3931,0.07,High Spender,High
23,Yash Agarwal,26,Manager,Pune,2025-08,55838,12611,7340,3321,4889,3076,5956,0,7022,44215,11623,0.21,Balanced,Medium
23,Yash Agarwal,26,Manager,Pune,2025-09,54727,10447,7461,2975,3459,1466,3151,11466,7425,47850,6877,0.13,High Spender,High
23,Yash Agarwal,26,Manager,Pune,2025-10,63419,16830,10561,6228,12272,4413,991,14841,10897,77033,0,0.0,High Spender,High
23,Yash Agarwal,26,Manager,Pune,2025-11,59525,12524,7268,3321,8429,1842,3313,0,13073,49770,9755,0.16,Balanced,Medium
23,Yash Agarwal,26,Manager,Pune,2025-12,58304,13327,7272,2096,8295,2901,5257,9821,9095,58064,240,0.0,High Spender,High
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-01,52742,14502,5289,4350,3566,4587,5822,0,8235,46351,6391,0.12,High Spender,High
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-02,53906,12584,5536,3345,6576,4082,6525,0,11875,50523,3383,0.06,High Spender,High
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-03,60917,8026,7550,5509,7529,4700,6700,0,8650,48664,12253,0.2,Balanced,Medium
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-04,61023,11149,5926,5931,7671,5003,1620,0,7986,45286,15737,0.26,Balanced,Medium
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-05,50558,9078,4121,3620,3348,2224,6295,5221,11714,45621,4937,0.1,High Spender,High
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-06,51221,11237,8564,3555,9525,4592,1876,9012,10798,59159,0,0.0,High Spender,High
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-07,61844,14155,10053,2386,5777,4884,3424,14825,3630,59134,2710,0.04,High Spender,High
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-08,59677,10536,6897,3157,7908,1356,6031,6972,7213,50070,9607,0.16,Balanced,Medium
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-09,61154,11709,10018,4323,3015,1325,1404,4208,5323,41325,19829,0.32,Investor,Low
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-10,58865,15833,9852,4524,10133,3947,2550,11821,14113,72773,0,0.0,High Spender,High
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-11,50011,6199,8974,3205,5614,1126,790,0,8706,34614,15397,0.31,Investor,Low
24,Aadhya Agarwal,46,Freelancer,Jaipur,2025-12,60347,13802,7196,3820,3434,5286,3722,0,7373,44633,15714,0.26,Balanced,Medium
25,Ananya Mehta,40,Designer,Pune,2025-01,102585,15779,16610,8299,8856,5895,3397,0,12012,70848,31737,0.31,Investor,Low
25,Ananya Mehta,40,Designer,Pune,2025-02,109790,19038,9008,6824,21704,2594,1694,0,11476,72338,37452,0.34,Investor,Low
25,Ananya Mehta,40,Designer,Pune,2025-03,106348,13841,19050,5846,13559,7099,1639,0,24780,85814,20534,0.19,Balanced,Medium
25,Ananya Mehta,40,Designer,Pune,2025-04,114500,15485,11441,6851,14564,3196,6987,0,25712,84236,30264,0.26,Balanced,Medium
25,Ananya Mehta,40,Designer,Pune,2025-05,104182,23859,11501,8692,16223,6325,5703,7017,23396,102716,1466,0.01,High Spender,High
25,Ananya Mehta,40,Designer,Pune,2025-06,113595,21009,9774,6089,9649,11254,4444,11253,25995,99467,14128,0.12,High Spender,High
25,Ananya Mehta,40,Designer,Pune,2025-07,115128,18140,13230,4546,3595,10324,4212,9635,14876,78558,36570,0.32,Investor,Low
25,Ananya Mehta,40,Designer,Pune,2025-08,114524,19284,11096,3967,9305,5116,6452,12369,7409,74998,39526,0.35,Investor,Low
25,Ananya Mehta,40,Designer,Pune,2025-09,104986,22397,9239,4463,13509,10393,3424,14309,20392,98126,6860,0.07,High Spender,High
25,Ananya Mehta,40,Designer,Pune,2025-10,102979,26174,11525,4352,18805,6561,6713,5696,10028,89854,13125,0.13,High Spender,High
25,Ananya Mehta,40,Designer,Pune,2025-11,102198,15833,12259,4499,13540,9108,5809,0,10050,71098,31100,0.3,Investor,Low
25,Ananya Mehta,40,Designer,Pune,2025-12,102800,28177,14402,3654,17230,9256,3294,0,5243,81256,21544,0.21,Balanced,Medium
26,Ishaan Choudhary,21,Manager,Jaipur,2025-01,53084,9145,8224,4003,5250,3945,3267,0,11819,45653,7431,0.14,High Spender,High
26,Ishaan Choudhary,21,Manager,Jaipur,2025-02,60861,7746,8680,3250,6940,4128,2605,0,3356,36705,24156,0.4,Investor,Low
26,Ishaan Choudhary,21,Manager,Jaipur,2025-03,53007,11145,9475,1798,7122,4130,3196,0,2847,39713,13294,0.25,Balanced,Medium
26,Ishaan Choudhary,21,Manager,Jaipur,2025-04,51264,7321,8034,1860,8631,2761,4912,0,9302,42821,8443,0.16,Balanced,Medium
26,Ishaan Choudhary,21,Manager,Jaipur,2025-05,57672,12226,5940,4227,9705,3356,759,13605,10399,60217,0,0.0,High Spender,High
26,Ishaan Choudhary,21,Manager,Jaipur,2025-06,56818,15703,7120,2811,6759,5413,1580,0,9183,48569,8249,0.15,Balanced,Medium
26,Ishaan Choudhary,21,Manager,Jaipur,2025-07,49450,11119,7784,2738,9801,1891,6697,0,8650,48680,770,0.02,High Spender,High
26,Ishaan Choudhary,21,Manager,Jaipur,2025-08,49818,6457,6485,3430,3034,4741,3495,0,11167,38809,11009,0.22,Balanced,Medium
26,Ishaan Choudhary,21,Manager,Jaipur,2025-09,60580,8840,5022,5117,4315,5972,4587,6492,13945,54290,6290,0.1,High Spender,High
26,Ishaan Choudhary,21,Manager,Jaipur,2025-10,54189,10491,6089,5052,2618,4263,1036,13575,10016,53140,1049,0.02,High Spender,High
26,Ishaan Choudhary,21,Manager,Jaipur,2025-11,53561,6941,7306,3143,9975,5120,5637,0,5376,43498,10063,0.19,Balanced,Medium
26,Ishaan Choudhary,21,Manager,Jaipur,2025-12,52113,12167,5429,2855,4451,2816,2782,7889,4863,43252,8861,0.17,Balanced,Medium
27,Aadhya Gupta,51,Freelancer,Delhi,2025-01,63961,8580,5142,5823,4634,2915,5499,12790,5910,51293,12668,0.2,Balanced,Medium
27,Aadhya Gupta,51,Freelancer,Delhi,2025-02,60186,15724,6077,5528,5492,4958,4096,5986,13409,61270,0,0.0,High Spender,High
27,Aadhya Gupta,51,Freelancer,Delhi,2025-03,64207,14743,10305,2609,11888,1969,2979,5470,4463,54426,9781,0.15,Balanced,Medium
27,Aadhya Gupta,51,Freelancer,Delhi,2025-04,62096,12066,7433,3663,8641,4547,3749,0,10373,50472,11624,0.19,Balanced,Medium
27,Aadhya Gupta,51,Freelancer,Delhi,2025-05,62631,15453,9328,2044,7253,2413,4026,0,12256,52773,9858,0.16,Balanced,Medium
27,Aadhya Gupta,51,Freelancer,Delhi,2025-06,60123,16745,6712,5501,3034,3546,1612,11608,3037,51795,8328,0.14,High Spender,High
27,Aadhya Gupta,51,Freelancer,Delhi,2025-07,63000,14468,5971,5145,7252,1826,3396,0,7552,45610,17390,0.28,Balanced,Medium
27,Aadhya Gupta,51,Freelancer,Delhi,2025-08,62856,16123,11138,2871,2659,4795,624,7335,4009,49554,13302,0.21,Balanced,Medium
27,Aadhya Gupta,51,Freelancer,Delhi,2025-09,60039,9091,5090,5119,11517,2484,3168,0,10844,47313,12726,0.21,Balanced,Medium
27,Aadhya Gupta,51,Freelancer,Delhi,2025-10,68244,11269,7716,4007,13571,5433,2700,9541,7756,61993,6251,0.09,High Spender,High
27,Aadhya Gupta,51,Freelancer,Delhi,2025-11,66199,12000,6297,5512,11908,5580,5701,0,11357,58355,7844,0.12,High Spender,High
27,Aadhya Gupta,51,Freelancer,Delhi,2025-12,63504,14668,9716,6310,10817,4640,1211,0,14714,62076,1428,0.02,High Spender,High
28,Vivaan Jain,41,Accountant,Pune,2025-01,112728,21742,15530,7117,15787,6498,3304,12704,10921,93603,19125,0.17,Balanced,Medium
28,Vivaan Jain,41,Accountant,Pune,2025-02,117870,29069,19677,6466,4820,11560,2682,13040,7590,94904,22966,0.19,Balanced,Medium
28,Vivaan Jain,41,Accountant,Pune,2025-03,120620,24955,12342,8790,9051,11181,4377,14822,18624,104142,16478,0.14,High Spender,High
28,Vivaan Jain,41,Accountant,Pune,2025-04,115365,24378,20758,3992,18312,5667,2178,0,24534,99819,15546,0.13,High Spender,High
28,Vivaan Jain,41,Accountant,Pune,2025-05,111466,25390,10616,8507,6711,10677,5841,3708,14072,85522,25944,0.23,Balanced,Medium
28,Vivaan Jain,41,Accountant,Pune,2025-06,121190,31288,14882,7114,18111,6060,3488,8843,17034,106820,14370,0.12,High Spender,High
28,Vivaan Jain,41,Accountant,Pune,2025-07,108998,17875,11886,6674,5341,7713,6485,0,5578,61552,47446,0.44,Investor,Low
28,Vivaan Jain,41,Accountant,Pune,2025-08,109695,19603,14487,5115,10205,5178,3622,0,17687,75897,33798,0.31,Investor,Low
28,Vivaan Jain,41,Accountant,Pune,2025-09,107570,22728,9226,4570,16360,4514,3154,0,11088,71640,35930,0.33,Investor,Low
28,Vivaan Jain,41,Accountant,Pune,2025-10,114734,15444,16477,10340,7375,6178,6990,7758,26859,97421,17313,0.15,Balanced,Medium
28,Vivaan Jain,41,Accountant,Pune,2025-11,119310,22764,13925,9530,9567,6279,5809,12952,14373,95199,24111,0.2,Balanced,Medium
28,Vivaan Jain,41,Accountant,Pune,2025-12,113870,29145,10583,8346,22342,10036,5253,0,20851,106556,7314,0.06,High Spender,High
29,Rohan Verma,26,Accountant,Bengaluru,2025-01,80159,14937,13913,6012,13192,2294,5116,10578,15245,81287,0,0.0,High Spender,High
29,Rohan Verma,26,Accountant,Bengaluru,2025-02,78690,14666,10021,7265,8244,4666,4692,0,15587,65141,13549,0.17,Balanced,Medium
29,Rohan Verma,26,Accountant,Bengaluru,2025-03,78126,16146,13482,3951,6728,3984,4267,0,7354,55912,22214,0.28,Balanced,Medium
29,Rohan Verma,26,Accountant,Bengaluru,2025-04,72808,15388,5937,4716,12682,2712,4221,0,13994,59650,13158,0.18,Balanced,Medium
29,Rohan Verma,26,Accountant,Bengaluru,2025-05,79455,20505,10729,6543,13778,2480,3833,0,9065,66933,12522,0.16,Balanced,Medium
29,Rohan Verma,26,Accountant,Bengaluru,2025-06,74662,15150,6017,7407,5726,3060,3064,9286,13647,63357,11305,0.15,Balanced,Medium
29,Rohan Verma,26,Accountant,Bengaluru,2025-07,76440,15969,10021,4541,2957,3390,3614,10145,8484,59121,17319,0.23,Balanced,Medium
29,Rohan Verma,26,Accountant,Bengaluru,2025-08,73703,9458,9852,4139,8027,4357,5282,5314,17400,63829,9874,0.13,High Spender,High
29,Rohan Verma,26,Accountant,Bengaluru,2025-09,77144,11729,13263,5317,2985,3482,4866,4108,18536,64286,12858,0.17,Balanced,Medium
29,Rohan Verma,26,Accountant,Bengaluru,2025-10,85035,14606,9128,7289,6765,6534,5350,13006,11156,73834,11201,0.13,High Spender,High
29,Rohan Verma,26,Accountant,Bengaluru,2025-11,83469,15957,14006,2841,8658,5938,901,0,17767,66068,17401,0.21,Balanced,Medium
29,Rohan Verma,26,Accountant,Bengaluru,2025-12,79690,11859,13725,5520,13237,4770,6020,14803,16765,86699,0,0.0,High Spender,High
30,Diya Gupta,30,Sales Executive,Pune,2025-01,40849,5524,6471,3944,4105,2970,2610,14570,7646,47840,0,0.0,High Spender,High
30,Diya Gupta,30,Sales Executive,Pune,2025-02,35756,9257,6163,1406,2046,1991,6710,6812,6843,41228,0,0.0,High Spender,High
30,Diya Gupta,30,Sales Executive,Pune,2025-03,45005,6509,7704,2372,7786,1446,5950,6781,11018,49566,0,0.0,High Spender,High
30,Diya Gupta,30,Sales Executive,Pune,2025-04,38587,6976,5559,1760,4737,1060,4304,0,5246,29642,8945,0.23,Balanced,Medium
30,Diya Gupta,30,Sales Executive,Pune,2025-05,44343,8168,3719,2422,6286,1633,5874,0,4795,32897,11446,0.26,Balanced,Medium
30,Diya Gupta,30,Sales Executive,Pune,2025-06,38920,4781,6155,3590,7208,1402,2793,0,3513,29442,9478,0.24,Balanced,Medium
30,Diya Gupta,30,Sales Executive,Pune,2025-07,40927,6686,6929,3649,2808,3845,765,0,9964,34646,6281,0.15,Balanced,Medium
30,Diya Gupta,30,Sales Executive,Pune,2025-08,38860,5871,3700,1981,2301,1865,4440,7053,7712,34923,3937,0.1,High Spender,High
30,Diya Gupta,30,Sales Executive,Pune,2025-09,36150,4972,5899,3131,5531,2038,6619,0,7504,35694,456,0.01,High Spender,High
30,Diya Gupta,30,Sales Executive,Pune,2025-10,42978,7861,3592,1408,5521,2279,6205,5162,7117,39145,3833,0.09,High Spender,High
30,Diya Gupta,30,Sales Executive,Pune,2025-11,39001,5155,5957,3174,3553,2847,1237,0,8520,30443,8558,0.22,Balanced,Medium
30,Diya Gupta,30,Sales Executive,Pune,2025-12,46929,9237,4453,1716,8420,1378,4564,0,5389,35157,11772,0.25,Balanced,Medium
31,Krishna Gupta,55,Engineer,Pune,2025-01,59595,16204,6457,4104,11797,5522,6452,0,13594,64130,0,0.0,High Spender,High
31,Krishna Gupta,55,Engineer,Pune,2025-02,53831,7370,4595,4598,8033,1985,6592,0,10766,43939,9892,0.18,Balanced,Medium
31,Krishna Gupta,55,Engineer,Pune,2025-03,56101,14281,10087,3348,7636,1613,5167,0,10254,52386,3715,0.07,High Spender,High
31,Krishna Gupta,55,Engineer,Pune,2025-04,57149,8996,7973,4850,8620,1427,2513,4196,14092,52667,4482,0.08,High Spender,High
31,Krishna Gupta,55,Engineer,Pune,2025-05,54259,8376,8534,2291,4428,1449,6718,0,2829,34625,19634,0.36,Investor,Low
31,Krishna Gupta,55,Engineer,Pune,2025-06,60333,14833,5021,5140,3328,3674,1869,5477,12310,51652,8681,0.14,High Spender,High
31,Krishna Gupta,55,Engineer,Pune,2025-07,56922,8635,5804,3026,11151,5679,6984,0,8507,49786,7136,0.13,High Spender,High
31,Krishna Gupta,55,Engineer,Pune,2025-08,66351,11465,5766,4793,2697,5927,912,8990,4543,45093,21258,0.32,Investor,Low
31,Krishna Gupta,55,Engineer,Pune,2025-09,65338,17995,9034,5634,7431,5342,4565,5210,14092,69303,0,0.0,High Spender,High
31,Krishna Gupta,55,Engineer,Pune,2025-10,58547,15501,9045,5168,9740,3936,4066,9321,11686,68463,0,0.0,High Spender,High
31,Krishna Gupta,55,Engineer,Pune,2025-11,63309,12982,11053,2412,12322,5254,2564,0,5672,52259,11050,0.17,Balanced,Medium
31,Krishna Gupta,55,Engineer,Pune,2025-12,61086,12819,10247,4291,11524,5568,911,9422,12750,67532,0,0.0,High Spender,High
32,Saanvi Rathore,45,Developer,Jaipur,2025-01,60619,13791,9649,4633,11135,3281,2996,3073,8960,57518,3101,0.05,High Spender,High
32,Saanvi Rathore,45,Developer,Jaipur,2025-02,50196,13661,8423,3176,5011,2206,1694,0,3344,37515,12681,0.25,Balanced,Medium
32,Saanvi Rathore,45,Developer,Jaipur,2025-03,56382,14384,8002,2844,2534,2350,6244,10242,10272,56872,0,0.0,High Spender,High
32,Saanvi Rathore,45,Developer,Jaipur,2025-04,63153,10020,6418,4667,5927,5792,3692,7447,15254,59217,3936,0.06,High Spender,High
32,Saanvi Rathore,45,Developer,Jaipur,2025-05,55866,8200,6433,4866,10052,5410,3027,11186,13472,62646,0,0.0,High Spender,High
32,Saanvi Rathore,45,Developer,Jaipur,2025-06,58231,14355,8190,5239,11331,2985,574,0,4119,46793,11438,0.2,Balanced,Medium
32,Saanvi Rathore,45,Developer,Jaipur,2025-07,53957,10399,8683,2566,4850,1514,5027,11419,4155,48613,5344,0.1,High Spender,High
32,Saanvi Rathore,45,Developer,Jaipur,2025-08,62271,16377,9130,2198,8474,3457,2923,8928,11347,62834,0,0.0,High Spender,High
32,Saanvi Rathore,45,Developer,Jaipur,2025-09,60282,13853,10475,5220,2420,4362,4541,0,3701,44572,15710,0.26,Balanced,Medium
32,Saanvi Rathore,45,Developer,Jaipur,2025-10,63606,16670,5845,3587,5272,3879,1747,14941,3626,55567,8039,0.13,High Spender,High
32,Saanvi Rathore,45,Developer,Jaipur,2025-11,55257,10896,4459,5280,4207,1934,5224,0,13788,45788,9469,0.17,Balanced,Medium
32,Saanvi Rathore,45,Developer,Jaipur,2025-12,52772,12643,7607,2620,8423,2284,4958,3422,8424,50381,2391,0.05,High Spender,High
